panel_id,occurrence_id,primary_cell_id,legacy_cell_id,cell_label,selection_context,source_pointer,inherited_context,batch_family_counts,excluded_duplicate_aliases,configuration
alpha0_300_extremes,OCC-19851be068c15ff8,CELL-a3a43bea8053bb4a,CELL-b6a50690e7160ed0,ResNet18|CIFAR10|100|resnet18_blocks|AdamW|Adam|1e-3|1e-6|1|1|-15:-2.3026||na|na|300,reported cell context,/panels/alpha0_300_extremes/cells/7,"{""scope"":""300-epoch independent-budget follow-up at four alpha0 extremes, constant and meta only, n=2. Compare corresponding 100-epoch cells; this is not a completed three-arm 300-epoch grid.""}","{""i3b300"":2}",,"{""alpha0"":""1e-6"",""augment"":""1"",""base"":""AdamW"",""batch_size"":""100"",""beta_clip"":""-15:-2.3026"",""dataset"":""CIFAR10"",""epochs_requested"":""300"",""eta_ratio"":""na"",""gamma"":""1"",""granularity"":""resnet18_blocks"",""hier"":"""",""lam"":""na"",""meta"":""Adam"",""meta_stepsize"":""1e-3"",""network"":""ResNet18""}"
schedule_controls,OCC-5690b948b4175945,CELL-42e8335ad3ab2252,CELL-e10a85cb20b0d5fe,ResNet18|CIFAR10|100|?|AdamW|?||1e-3|1|1|none||na|na|100,reported cell context,/panels/schedule_controls/cells_by_family/fixed_adamw_legacy/0,"{""scope"":""Fixed, meta, and cosine are separate recipes. Keep SW warmup10000 and fxcos warmup2500 in separate series; both use COS_TOTAL50000. i3a is COS_TOTAL1e8, warmup0.""}","{""fx"":2}",,"{""alpha0"":""1e-3"",""augment"":""1"",""base"":""AdamW"",""batch_size"":""100"",""beta_clip"":""none"",""dataset"":""CIFAR10"",""epochs_requested"":""100"",""eta_ratio"":""na"",""gamma"":""1"",""granularity"":""?"",""hier"":"""",""lam"":""na"",""meta"":""?"",""meta_stepsize"":"""",""network"":""ResNet18""}"
schedule_controls,OCC-63709e15bdccd0e9,CELL-c46322971088dcfe,CELL-91a162c047b7441f,ResNet18|CIFAR10|100|?|AdamW|?||1e-4|1|1|none||na|na|100,reported cell context,/panels/schedule_controls/cells_by_family/fixed_adamw_legacy/1,"{""scope"":""Fixed, meta, and cosine are separate recipes. Keep SW warmup10000 and fxcos warmup2500 in separate series; both use COS_TOTAL50000. i3a is COS_TOTAL1e8, warmup0.""}","{""fx"":5}",,"{""alpha0"":""1e-4"",""augment"":""1"",""base"":""AdamW"",""batch_size"":""100"",""beta_clip"":""none"",""dataset"":""CIFAR10"",""epochs_requested"":""100"",""eta_ratio"":""na"",""gamma"":""1"",""granularity"":""?"",""hier"":"""",""lam"":""na"",""meta"":""?"",""meta_stepsize"":"""",""network"":""ResNet18""}"
schedule_controls,OCC-af7e1a74e7e72ccc,CELL-9de2eb7605fcbabb,CELL-da2286e9bfe3683f,ResNet18|CIFAR10|100|?|AdamW|?||3e-3|1|1|none||na|na|100,reported cell context,/panels/schedule_controls/cells_by_family/fixed_adamw_legacy/2,"{""scope"":""Fixed, meta, and cosine are separate recipes. Keep SW warmup10000 and fxcos warmup2500 in separate series; both use COS_TOTAL50000. i3a is COS_TOTAL1e8, warmup0.""}","{""fx"":2}",,"{""alpha0"":""3e-3"",""augment"":""1"",""base"":""AdamW"",""batch_size"":""100"",""beta_clip"":""none"",""dataset"":""CIFAR10"",""epochs_requested"":""100"",""eta_ratio"":""na"",""gamma"":""1"",""granularity"":""?"",""hier"":"""",""lam"":""na"",""meta"":""?"",""meta_stepsize"":"""",""network"":""ResNet18""}"
schedule_controls,OCC-3cab8d3bbf021b8e,CELL-541171b146890f5b,CELL-dad001b6c988469b,ResNet18|CIFAR10|100|?|AdamW|?||3e-4|1|1|none||na|na|100,reported cell context,/panels/schedule_controls/cells_by_family/fixed_adamw_legacy/3,"{""scope"":""Fixed, meta, and cosine are separate recipes. Keep SW warmup10000 and fxcos warmup2500 in separate series; both use COS_TOTAL50000. i3a is COS_TOTAL1e8, warmup0.""}","{""fx"":5}",,"{""alpha0"":""3e-4"",""augment"":""1"",""base"":""AdamW"",""batch_size"":""100"",""beta_clip"":""none"",""dataset"":""CIFAR10"",""epochs_requested"":""100"",""eta_ratio"":""na"",""gamma"":""1"",""granularity"":""?"",""hier"":"""",""lam"":""na"",""meta"":""?"",""meta_stepsize"":"""",""network"":""ResNet18""}"
schedule_controls,OCC-76879d2129cf22d2,CELL-251f24dc1cb619a6,CELL-9f5ada207a5ae8ca,ResNet18|CIFAR10|100|?|AdamW|?||1e-2|1|1|none||na|na|100,reported cell context,/panels/schedule_controls/cells_by_family/cosine_SW/0,"{""scope"":""Fixed, meta, and cosine are separate recipes. Keep SW warmup10000 and fxcos warmup2500 in separate series; both use COS_TOTAL50000. i3a is COS_TOTAL1e8, warmup0.""}","{""SW"":2}",,"{""alpha0"":""1e-2"",""augment"":""1"",""base"":""AdamW"",""batch_size"":""100"",""beta_clip"":""none"",""dataset"":""CIFAR10"",""epochs_requested"":""100"",""eta_ratio"":""na"",""gamma"":""1"",""granularity"":""?"",""hier"":"""",""lam"":""na"",""meta"":""?"",""meta_stepsize"":"""",""network"":""ResNet18""}"
schedule_controls,OCC-133c495f9867dc92,CELL-eee3be6fea04fd38,CELL-6764f34e9a3d89b4,ResNet18|CIFAR10|100|?|AdamW|?||1e-3|1|1|none||na|na|100,reported cell context,/panels/schedule_controls/cells_by_family/cosine_SW/1,"{""scope"":""Fixed, meta, and cosine are separate recipes. Keep SW warmup10000 and fxcos warmup2500 in separate series; both use COS_TOTAL50000. i3a is COS_TOTAL1e8, warmup0.""}","{""SW"":2}",,"{""alpha0"":""1e-3"",""augment"":""1"",""base"":""AdamW"",""batch_size"":""100"",""beta_clip"":""none"",""dataset"":""CIFAR10"",""epochs_requested"":""100"",""eta_ratio"":""na"",""gamma"":""1"",""granularity"":""?"",""hier"":"""",""lam"":""na"",""meta"":""?"",""meta_stepsize"":"""",""network"":""ResNet18""}"
schedule_controls,OCC-cd8f8dd00b0c00f9,CELL-d13eb7433ebbf49b,CELL-43e1c7d1b7ebc8ac,ResNet18|CIFAR10|100|?|AdamW|?||1e-4|1|1|none||na|na|100,reported cell context,/panels/schedule_controls/cells_by_family/cosine_SW/2,"{""scope"":""Fixed, meta, and cosine are separate recipes. Keep SW warmup10000 and fxcos warmup2500 in separate series; both use COS_TOTAL50000. i3a is COS_TOTAL1e8, warmup0.""}","{""SW"":2}",,"{""alpha0"":""1e-4"",""augment"":""1"",""base"":""AdamW"",""batch_size"":""100"",""beta_clip"":""none"",""dataset"":""CIFAR10"",""epochs_requested"":""100"",""eta_ratio"":""na"",""gamma"":""1"",""granularity"":""?"",""hier"":"""",""lam"":""na"",""meta"":""?"",""meta_stepsize"":"""",""network"":""ResNet18""}"
schedule_controls,OCC-74fe7413d0aaf76f,CELL-8722d1c3efac2b0f,CELL-cea4b410e92c4aa8,ResNet18|CIFAR10|100|?|AdamW|?||1e-5|1|1|none||na|na|100,reported cell context,/panels/schedule_controls/cells_by_family/cosine_SW/3,"{""scope"":""Fixed, meta, and cosine are separate recipes. Keep SW warmup10000 and fxcos warmup2500 in separate series; both use COS_TOTAL50000. i3a is COS_TOTAL1e8, warmup0.""}","{""SW"":2}",,"{""alpha0"":""1e-5"",""augment"":""1"",""base"":""AdamW"",""batch_size"":""100"",""beta_clip"":""none"",""dataset"":""CIFAR10"",""epochs_requested"":""100"",""eta_ratio"":""na"",""gamma"":""1"",""granularity"":""?"",""hier"":"""",""lam"":""na"",""meta"":""?"",""meta_stepsize"":"""",""network"":""ResNet18""}"
schedule_controls,OCC-b4eab90d64da50b5,CELL-3ad744a5ba8e5a49,CELL-4072336e1f397952,ResNet18|CIFAR10|100|?|AdamW|?||3e-3|1|1|none||na|na|100,reported cell context,/panels/schedule_controls/cells_by_family/cosine_SW/4,"{""scope"":""Fixed, meta, and cosine are separate recipes. Keep SW warmup10000 and fxcos warmup2500 in separate series; both use COS_TOTAL50000. i3a is COS_TOTAL1e8, warmup0.""}","{""SW"":2}",,"{""alpha0"":""3e-3"",""augment"":""1"",""base"":""AdamW"",""batch_size"":""100"",""beta_clip"":""none"",""dataset"":""CIFAR10"",""epochs_requested"":""100"",""eta_ratio"":""na"",""gamma"":""1"",""granularity"":""?"",""hier"":"""",""lam"":""na"",""meta"":""?"",""meta_stepsize"":"""",""network"":""ResNet18""}"
schedule_controls,OCC-01db291be0f3a136,CELL-a56e4df5aee338fb,CELL-ae09ba0b44a72b20,ResNet18|CIFAR10|100|?|AdamW|?||3e-4|1|1|none||na|na|100,reported cell context,/panels/schedule_controls/cells_by_family/cosine_SW/5,"{""scope"":""Fixed, meta, and cosine are separate recipes. Keep SW warmup10000 and fxcos warmup2500 in separate series; both use COS_TOTAL50000. i3a is COS_TOTAL1e8, warmup0.""}","{""SW"":2}",,"{""alpha0"":""3e-4"",""augment"":""1"",""base"":""AdamW"",""batch_size"":""100"",""beta_clip"":""none"",""dataset"":""CIFAR10"",""epochs_requested"":""100"",""eta_ratio"":""na"",""gamma"":""1"",""granularity"":""?"",""hier"":"""",""lam"":""na"",""meta"":""?"",""meta_stepsize"":"""",""network"":""ResNet18""}"
schedule_controls,OCC-0696e4310b22b336,CELL-acd551b57e07ffac,CELL-8af55b888425110a,ResNet18|CIFAR10|100|?|AdamW|?||3e-5|1|1|none||na|na|100,reported cell context,/panels/schedule_controls/cells_by_family/cosine_SW/6,"{""scope"":""Fixed, meta, and cosine are separate recipes. Keep SW warmup10000 and fxcos warmup2500 in separate series; both use COS_TOTAL50000. i3a is COS_TOTAL1e8, warmup0.""}","{""SW"":2}",,"{""alpha0"":""3e-5"",""augment"":""1"",""base"":""AdamW"",""batch_size"":""100"",""beta_clip"":""none"",""dataset"":""CIFAR10"",""epochs_requested"":""100"",""eta_ratio"":""na"",""gamma"":""1"",""granularity"":""?"",""hier"":"""",""lam"":""na"",""meta"":""?"",""meta_stepsize"":"""",""network"":""ResNet18""}"
schedule_controls,OCC-da3a2ca7dcf65a1f,CELL-c4665fd02ccb2850,CELL-986f727d76aaa7ef,ResNet18|CIFAR10|100|?|AdamW|?||1e-3|1|1|none||na|na|100,reported cell context,/panels/schedule_controls/cells_by_family/cosine_fxcos/0,"{""scope"":""Fixed, meta, and cosine are separate recipes. Keep SW warmup10000 and fxcos warmup2500 in separate series; both use COS_TOTAL50000. i3a is COS_TOTAL1e8, warmup0.""}","{""fxcos"":5}",,"{""alpha0"":""1e-3"",""augment"":""1"",""base"":""AdamW"",""batch_size"":""100"",""beta_clip"":""none"",""dataset"":""CIFAR10"",""epochs_requested"":""100"",""eta_ratio"":""na"",""gamma"":""1"",""granularity"":""?"",""hier"":"""",""lam"":""na"",""meta"":""?"",""meta_stepsize"":"""",""network"":""ResNet18""}"
schedule_controls,OCC-2139391956949947,CELL-0fbfc4ae32defb53,CELL-ece2ee6b99ab7a67,ResNet18|CIFAR10|100|?|AdamW|?||1e-4|1|1|none||na|na|100,reported cell context,/panels/schedule_controls/cells_by_family/cosine_fxcos/1,"{""scope"":""Fixed, meta, and cosine are separate recipes. Keep SW warmup10000 and fxcos warmup2500 in separate series; both use COS_TOTAL50000. i3a is COS_TOTAL1e8, warmup0.""}","{""fxcos"":3}",,"{""alpha0"":""1e-4"",""augment"":""1"",""base"":""AdamW"",""batch_size"":""100"",""beta_clip"":""none"",""dataset"":""CIFAR10"",""epochs_requested"":""100"",""eta_ratio"":""na"",""gamma"":""1"",""granularity"":""?"",""hier"":"""",""lam"":""na"",""meta"":""?"",""meta_stepsize"":"""",""network"":""ResNet18""}"
schedule_controls,OCC-7460b5095c2c221e,CELL-e734bfbb04be8309,CELL-eaa7ae204cb8256b,ResNet18|CIFAR10|100|?|AdamW|?||3e-3|1|1|none||na|na|100,reported cell context,/panels/schedule_controls/cells_by_family/cosine_fxcos/2,"{""scope"":""Fixed, meta, and cosine are separate recipes. Keep SW warmup10000 and fxcos warmup2500 in separate series; both use COS_TOTAL50000. i3a is COS_TOTAL1e8, warmup0.""}","{""fxcos"":3}",,"{""alpha0"":""3e-3"",""augment"":""1"",""base"":""AdamW"",""batch_size"":""100"",""beta_clip"":""none"",""dataset"":""CIFAR10"",""epochs_requested"":""100"",""eta_ratio"":""na"",""gamma"":""1"",""granularity"":""?"",""hier"":"""",""lam"":""na"",""meta"":""?"",""meta_stepsize"":"""",""network"":""ResNet18""}"
schedule_controls,OCC-3693b7600551e919,CELL-1543f0953a20f844,CELL-ed1aad9671b1a947,ResNet18|CIFAR10|100|?|AdamW|?||3e-4|1|1|none||na|na|100,reported cell context,/panels/schedule_controls/cells_by_family/cosine_fxcos/3,"{""scope"":""Fixed, meta, and cosine are separate recipes. Keep SW warmup10000 and fxcos warmup2500 in separate series; both use COS_TOTAL50000. i3a is COS_TOTAL1e8, warmup0.""}","{""fxcos"":5}",,"{""alpha0"":""3e-4"",""augment"":""1"",""base"":""AdamW"",""batch_size"":""100"",""beta_clip"":""none"",""dataset"":""CIFAR10"",""epochs_requested"":""100"",""eta_ratio"":""na"",""gamma"":""1"",""granularity"":""?"",""hier"":"""",""lam"":""na"",""meta"":""?"",""meta_stepsize"":"""",""network"":""ResNet18""}"
schedule_controls,OCC-d04e325f093de499,CELL-c61b239053bb12d3,CELL-bede4e0f8c26e04e,constant-3e-4,reported cell context,/panels/schedule_controls/verified_counterweight/cells/0,"{""caveat"":""Historical guard occupancy unmeasured for i3b; do not call this guard-free."",""scope"":""ResNet18/CIFAR10,AUGMENT1,100ep. Cross-batch optima, not one matched batch. Plateau5."",""source"":""CSV i3a-3e4/i3b-3e4/bl-sgd-01; CLOSEOUT4; MASTER-TABLE15-16""}",,,"{""alpha0"":""3e-4"",""augment"":""1"",""base"":""AdamW"",""batch_size"":""100"",""beta_clip"":""none"",""dataset"":""CIFAR10"",""epochs_requested"":""100"",""eta_ratio"":""na"",""gamma"":""1"",""granularity"":""?"",""hier"":"""",""lam"":""na"",""meta"":""?"",""meta_stepsize"":"""",""network"":""ResNet18""}"
schedule_controls,OCC-f97f854e957efd07,CELL-ed97f4c0e9062ec2,CELL-2048d6f286f0fe54,meta-3e-4,reported cell context,/panels/schedule_controls/verified_counterweight/cells/1,"{""caveat"":""Historical guard occupancy unmeasured for i3b; do not call this guard-free."",""scope"":""ResNet18/CIFAR10,AUGMENT1,100ep. Cross-batch optima, not one matched batch. Plateau5."",""source"":""CSV i3a-3e4/i3b-3e4/bl-sgd-01; CLOSEOUT4; MASTER-TABLE15-16""}",,,"{""alpha0"":""3e-4"",""augment"":""1"",""base"":""AdamW"",""batch_size"":""100"",""beta_clip"":""-15:-2.3026"",""dataset"":""CIFAR10"",""epochs_requested"":""100"",""eta_ratio"":""na"",""gamma"":""1"",""granularity"":""resnet18_blocks"",""hier"":"""",""lam"":""na"",""meta"":""Adam"",""meta_stepsize"":""1e-3"",""network"":""ResNet18""}"
schedule_controls,OCC-5fbcc5122f63ebc4,CELL-70fe95bc90165db3,CELL-bc0efa7dd77b114b,bl-sgd-01,reported cell context,/panels/schedule_controls/verified_counterweight/cells/2,"{""caveat"":""Historical guard occupancy unmeasured for i3b; do not call this guard-free."",""scope"":""ResNet18/CIFAR10,AUGMENT1,100ep. Cross-batch optima, not one matched batch. Plateau5."",""source"":""CSV i3a-3e4/i3b-3e4/bl-sgd-01; CLOSEOUT4; MASTER-TABLE15-16""}",,,"{""alpha0"":""0.1"",""augment"":""1"",""base"":""SGD"",""batch_size"":""100"",""beta_clip"":""none"",""dataset"":""CIFAR10"",""epochs_requested"":""100"",""eta_ratio"":""na"",""gamma"":""1"",""granularity"":""?"",""hier"":"""",""lam"":""na"",""meta"":""?"",""meta_stepsize"":"""",""network"":""ResNet18""}"
baseline_model_transfer,OCC-e16990df01c87302,CELL-7fc281a884cf431b,CELL-e9003ba1dff3c790,ResNet34|CIFAR10|100|?|AdamW|?||1e-3|1|1|none||na|na|100,reported cell context,/panels/baseline_model_transfer/cells/0,"{""scope"":""R34/R50 AdamW cosine at two LR points, n=3 each. These target ladders do not bracket the peak; selected observed maxima are descriptive.""}","{""f5cos"":3}",,"{""alpha0"":""1e-3"",""augment"":""1"",""base"":""AdamW"",""batch_size"":""100"",""beta_clip"":""none"",""dataset"":""CIFAR10"",""epochs_requested"":""100"",""eta_ratio"":""na"",""gamma"":""1"",""granularity"":""?"",""hier"":"""",""lam"":""na"",""meta"":""?"",""meta_stepsize"":"""",""network"":""ResNet34""}"
baseline_model_transfer,OCC-73446ae0d4c12f11,CELL-9869b9325f2a4700,CELL-5317cc3935c975dc,ResNet34|CIFAR10|100|?|AdamW|?||3e-4|1|1|none||na|na|100,reported cell context,/panels/baseline_model_transfer/cells/1,"{""scope"":""R34/R50 AdamW cosine at two LR points, n=3 each. These target ladders do not bracket the peak; selected observed maxima are descriptive.""}","{""f5cos"":3}",,"{""alpha0"":""3e-4"",""augment"":""1"",""base"":""AdamW"",""batch_size"":""100"",""beta_clip"":""none"",""dataset"":""CIFAR10"",""epochs_requested"":""100"",""eta_ratio"":""na"",""gamma"":""1"",""granularity"":""?"",""hier"":"""",""lam"":""na"",""meta"":""?"",""meta_stepsize"":"""",""network"":""ResNet34""}"
baseline_model_transfer,OCC-a69555e8f4c4d336,CELL-b9719e77cb0431da,CELL-9ae09fe007d12750,ResNet50|CIFAR10|100|?|AdamW|?||1e-3|1|1|none||na|na|100,reported cell context,/panels/baseline_model_transfer/cells/2,"{""scope"":""R34/R50 AdamW cosine at two LR points, n=3 each. These target ladders do not bracket the peak; selected observed maxima are descriptive.""}","{""f5cos"":3}",,"{""alpha0"":""1e-3"",""augment"":""1"",""base"":""AdamW"",""batch_size"":""100"",""beta_clip"":""none"",""dataset"":""CIFAR10"",""epochs_requested"":""100"",""eta_ratio"":""na"",""gamma"":""1"",""granularity"":""?"",""hier"":"""",""lam"":""na"",""meta"":""?"",""meta_stepsize"":"""",""network"":""ResNet50""}"
baseline_model_transfer,OCC-bf4f1840e3a53234,CELL-0be2c00e4e20418d,CELL-261eaa47c82b2cfe,ResNet50|CIFAR10|100|?|AdamW|?||3e-4|1|1|none||na|na|100,reported cell context,/panels/baseline_model_transfer/cells/3,"{""scope"":""R34/R50 AdamW cosine at two LR points, n=3 each. These target ladders do not bracket the peak; selected observed maxima are descriptive.""}","{""f5cos"":3}",,"{""alpha0"":""3e-4"",""augment"":""1"",""base"":""AdamW"",""batch_size"":""100"",""beta_clip"":""none"",""dataset"":""CIFAR10"",""epochs_requested"":""100"",""eta_ratio"":""na"",""gamma"":""1"",""granularity"":""?"",""hier"":"""",""lam"":""na"",""meta"":""?"",""meta_stepsize"":"""",""network"":""ResNet50""}"
baseline_budget,OCC-856af4a131615b14,CELL-fbea887cb2aa7a85,CELL-a82ef460bb04ba64,ResNet18|CIFAR10|100|?|AdamW|?||1e-3|1|1|none||na|na|300,reported cell context,/panels/baseline_budget/cells/0,"{""scope"":""300/600 independent training budgets, n=3. Meta is AdamW/Adam LAYERWISE ADDITIVE r=.06, a0=1e-4 ms=1e-3; cosine lr=1e-3. Do not replace this with plain layerwise when matching 100 epochs.""}","{""bg300"":3}",,"{""alpha0"":""1e-3"",""augment"":""1"",""base"":""AdamW"",""batch_size"":""100"",""beta_clip"":""none"",""dataset"":""CIFAR10"",""epochs_requested"":""300"",""eta_ratio"":""na"",""gamma"":""1"",""granularity"":""?"",""hier"":"""",""lam"":""na"",""meta"":""?"",""meta_stepsize"":"""",""network"":""ResNet18""}"
baseline_budget,OCC-3348b4d95121712f,CELL-d65c0196ad9b3987,CELL-d922ecd818cdd3bc,ResNet18|CIFAR10|100|?|AdamW|?||1e-3|1|1|none||na|na|600,reported cell context,/panels/baseline_budget/cells/1,"{""scope"":""300/600 independent training budgets, n=3. Meta is AdamW/Adam LAYERWISE ADDITIVE r=.06, a0=1e-4 ms=1e-3; cosine lr=1e-3. Do not replace this with plain layerwise when matching 100 epochs.""}","{""bg600"":3}",,"{""alpha0"":""1e-3"",""augment"":""1"",""base"":""AdamW"",""batch_size"":""100"",""beta_clip"":""none"",""dataset"":""CIFAR10"",""epochs_requested"":""600"",""eta_ratio"":""na"",""gamma"":""1"",""granularity"":""?"",""hier"":"""",""lam"":""na"",""meta"":""?"",""meta_stepsize"":"""",""network"":""ResNet18""}"
baseline_budget,OCC-2de1fe4da8caefc8,CELL-873a634d4ca2c107,CELL-add593727c88f1c5,ResNet18|CIFAR10|100|layerwise|AdamW|Adam|1e-3|1e-4|1|1|-15:-2.3026|additive|na|0.06|300,reported cell context,/panels/baseline_budget/cells/2,"{""scope"":""300/600 independent training budgets, n=3. Meta is AdamW/Adam LAYERWISE ADDITIVE r=.06, a0=1e-4 ms=1e-3; cosine lr=1e-3. Do not replace this with plain layerwise when matching 100 epochs.""}","{""bg300"":3}",,"{""alpha0"":""1e-4"",""augment"":""1"",""base"":""AdamW"",""batch_size"":""100"",""beta_clip"":""-15:-2.3026"",""dataset"":""CIFAR10"",""epochs_requested"":""300"",""eta_ratio"":""0.06"",""gamma"":""1"",""granularity"":""layerwise"",""hier"":""additive"",""lam"":""na"",""meta"":""Adam"",""meta_stepsize"":""1e-3"",""network"":""ResNet18""}"
