dataset_id,filename,column,data_type,unit,definition
mechanism.count_and_tensor_balance.epoch_curves,mechanism__count_and_tensor_balance__epoch_curves.csv,label,text,label,Verbatim source label or explicit export label; not a numeric measurement.
mechanism.count_and_tensor_balance.epoch_curves,mechanism__count_and_tensor_balance__epoch_curves.csv,seed,number,seed identifier,"Training random seed, not a sample count."
mechanism.count_and_tensor_balance.epoch_curves,mechanism__count_and_tensor_balance__epoch_curves.csv,run,text,label,Verbatim source label or explicit export label; not a numeric measurement.
mechanism.count_and_tensor_balance.epoch_curves,mechanism__count_and_tensor_balance__epoch_curves.csv,epoch,number,epoch,Raw zero-based training epoch index; probe timelines use fractional epochs.
mechanism.count_and_tensor_balance.epoch_curves,mechanism__count_and_tensor_balance__epoch_curves.csv,test_accuracy_percent,number,percent,Supplied percentage-valued measurement; intervals/ranges are not automatically confidence intervals.
mechanism.count_and_tensor_balance.epoch_curves,mechanism__count_and_tensor_balance__epoch_curves.csv,train_accuracy_percent,number,percent,Supplied percentage-valued measurement; intervals/ranges are not automatically confidence intervals.
mechanism.count_and_tensor_balance.epoch_curves,mechanism__count_and_tensor_balance__epoch_curves.csv,source_ids,text,identifier,Join with sources.csv; vertical bars separate multiple source IDs.
mechanism.count_and_tensor_balance.epoch_curves,mechanism__count_and_tensor_balance__epoch_curves.csv,registered_horizon_epochs,number,epochs,Primary registered endpoint for this accuracy panel.
mechanism.count_and_tensor_balance.epoch_curves,mechanism__count_and_tensor_balance__epoch_curves.csv,in_registered_plateau5_window,boolean,boolean,True only for the five raw epochs entering the primary endpoint.
mechanism.count_and_tensor_balance.epoch_curves,mechanism__count_and_tensor_balance__epoch_curves.csv,scope,text,text,Scientific scope and restrictions for this dataset.
mechanism.count_and_tensor_balance.epoch_curves,mechanism__count_and_tensor_balance__epoch_curves.csv,units,text,text,Units for the numeric metrics in this row; detailed fields are defined here.
mechanism.count_and_tensor_balance.tensor_groups,mechanism__count_and_tensor_balance__tensor_groups.csv,batch,text,label,Verbatim source label or explicit export label; not a numeric measurement.
mechanism.count_and_tensor_balance.tensor_groups,mechanism__count_and_tensor_balance__tensor_groups.csv,arm,text,label,Verbatim source label or explicit export label; not a numeric measurement.
mechanism.count_and_tensor_balance.tensor_groups,mechanism__count_and_tensor_balance__tensor_groups.csv,label,text,label,Verbatim source label or explicit export label; not a numeric measurement.
mechanism.count_and_tensor_balance.tensor_groups,mechanism__count_and_tensor_balance__tensor_groups.csv,group_index_1based,number,1-based index,Index uses the convention stated in the column name.
mechanism.count_and_tensor_balance.tensor_groups,mechanism__count_and_tensor_balance__tensor_groups.csv,tensor_count,number,count,"Tensor, group, coordinate, or block count as named; do not interchange tensor count and coordinate mass."
mechanism.count_and_tensor_balance.tensor_groups,mechanism__count_and_tensor_balance__tensor_groups.csv,source_ids,text,identifier,Join with sources.csv; vertical bars separate multiple source IDs.
mechanism.count_and_tensor_balance.tensor_groups,mechanism__count_and_tensor_balance__tensor_groups.csv,scope,text,text,Scientific scope and restrictions for this dataset.
mechanism.count_and_tensor_balance.tensor_groups,mechanism__count_and_tensor_balance__tensor_groups.csv,units,text,text,Units for the numeric metrics in this row; detailed fields are defined here.
mechanism.count_and_tensor_balance.contrasts,mechanism__count_and_tensor_balance__contrasts.csv,batch,text,label,Verbatim source label or explicit export label; not a numeric measurement.
mechanism.count_and_tensor_balance.contrasts,mechanism__count_and_tensor_balance__contrasts.csv,minuend,text,percentage points,Supplied flat evidence field; exact quantity is specified by the dataset metric and scope.
mechanism.count_and_tensor_balance.contrasts,mechanism__count_and_tensor_balance__contrasts.csv,subtrahend,text,percentage points,Supplied flat evidence field; exact quantity is specified by the dataset metric and scope.
mechanism.count_and_tensor_balance.contrasts,mechanism__count_and_tensor_balance__contrasts.csv,horizon,number,epochs,Registered completed-epoch endpoint; plateau5 uses horizon-5 through horizon-1.
mechanism.count_and_tensor_balance.contrasts,mechanism__count_and_tensor_balance__contrasts.csv,note,text,label,Verbatim source label or explicit export label; not a numeric measurement.
mechanism.count_and_tensor_balance.contrasts,mechanism__count_and_tensor_balance__contrasts.csv,difference_pp,number,percentage points,Supplied contrast or metric; see the dataset's metric definition for accuracy versus explained variance.
mechanism.count_and_tensor_balance.contrasts,mechanism__count_and_tensor_balance__contrasts.csv,descriptive_unpaired_se_pp,number,accuracy percentage points,Supplied descriptive uncertainty of independent-arm difference; not registered scorer bar.
mechanism.count_and_tensor_balance.contrasts,mechanism__count_and_tensor_balance__contrasts.csv,paired_difference_pp_n,number,paired seeds,Supplied n across paired-seed differences.
mechanism.count_and_tensor_balance.contrasts,mechanism__count_and_tensor_balance__contrasts.csv,paired_difference_pp_mean,number,accuracy percentage points,Supplied mean across paired-seed differences.
mechanism.count_and_tensor_balance.contrasts,mechanism__count_and_tensor_balance__contrasts.csv,paired_difference_pp_sd,number,accuracy percentage points,Supplied sd across paired-seed differences.
mechanism.count_and_tensor_balance.contrasts,mechanism__count_and_tensor_balance__contrasts.csv,paired_difference_pp_se,number,accuracy percentage points,Supplied se across paired-seed differences.
mechanism.count_and_tensor_balance.contrasts,mechanism__count_and_tensor_balance__contrasts.csv,paired_difference_pp_min,number,accuracy percentage points,Supplied min across paired-seed differences.
mechanism.count_and_tensor_balance.contrasts,mechanism__count_and_tensor_balance__contrasts.csv,paired_difference_pp_max,number,accuracy percentage points,Supplied max across paired-seed differences.
mechanism.count_and_tensor_balance.contrasts,mechanism__count_and_tensor_balance__contrasts.csv,source_ids,text,identifier,Join with sources.csv; vertical bars separate multiple source IDs.
mechanism.count_and_tensor_balance.contrasts,mechanism__count_and_tensor_balance__contrasts.csv,scope,text,text,Scientific scope and restrictions for this dataset.
mechanism.count_and_tensor_balance.contrasts,mechanism__count_and_tensor_balance__contrasts.csv,units,text,text,Units for the numeric metrics in this row; detailed fields are defined here.
mechanism.count_and_tensor_balance.paired_seed_contrasts,mechanism__count_and_tensor_balance__paired_seed_contrasts.csv,batch,text,label,Verbatim source label or explicit export label; not a numeric measurement.
mechanism.count_and_tensor_balance.paired_seed_contrasts,mechanism__count_and_tensor_balance__paired_seed_contrasts.csv,minuend,text,percentage points,Supplied flat evidence field; exact quantity is specified by the dataset metric and scope.
mechanism.count_and_tensor_balance.paired_seed_contrasts,mechanism__count_and_tensor_balance__paired_seed_contrasts.csv,subtrahend,text,percentage points,Supplied flat evidence field; exact quantity is specified by the dataset metric and scope.
mechanism.count_and_tensor_balance.paired_seed_contrasts,mechanism__count_and_tensor_balance__paired_seed_contrasts.csv,horizon,number,epochs,Registered completed-epoch endpoint; plateau5 uses horizon-5 through horizon-1.
mechanism.count_and_tensor_balance.paired_seed_contrasts,mechanism__count_and_tensor_balance__paired_seed_contrasts.csv,note,text,label,Verbatim source label or explicit export label; not a numeric measurement.
mechanism.count_and_tensor_balance.paired_seed_contrasts,mechanism__count_and_tensor_balance__paired_seed_contrasts.csv,seed,number,seed identifier,"Training random seed, not a sample count."
mechanism.count_and_tensor_balance.paired_seed_contrasts,mechanism__count_and_tensor_balance__paired_seed_contrasts.csv,paired_difference_pp,number,percentage points,Supplied contrast or metric; see the dataset's metric definition for accuracy versus explained variance.
mechanism.count_and_tensor_balance.paired_seed_contrasts,mechanism__count_and_tensor_balance__paired_seed_contrasts.csv,source_ids,text,identifier,Join with sources.csv; vertical bars separate multiple source IDs.
mechanism.count_and_tensor_balance.paired_seed_contrasts,mechanism__count_and_tensor_balance__paired_seed_contrasts.csv,scope,text,text,Scientific scope and restrictions for this dataset.
mechanism.count_and_tensor_balance.paired_seed_contrasts,mechanism__count_and_tensor_balance__paired_seed_contrasts.csv,units,text,text,Units for the numeric metrics in this row; detailed fields are defined here.
mechanism.imagenet489.arm_summary,mechanism__imagenet489__arm_summary.csv,batch,text,label,Verbatim source label or explicit export label; not a numeric measurement.
mechanism.imagenet489.arm_summary,mechanism__imagenet489__arm_summary.csv,arm,text,label,Verbatim source label or explicit export label; not a numeric measurement.
mechanism.imagenet489.arm_summary,mechanism__imagenet489__arm_summary.csv,label,text,label,Verbatim source label or explicit export label; not a numeric measurement.
mechanism.imagenet489.arm_summary,mechanism__imagenet489__arm_summary.csv,horizon,number,epochs,Registered completed-epoch endpoint; plateau5 uses horizon-5 through horizon-1.
mechanism.imagenet489.arm_summary,mechanism__imagenet489__arm_summary.csv,group_count,number,count,"Tensor, group, coordinate, or block count as named; do not interchange tensor count and coordinate mass."
mechanism.imagenet489.arm_summary,mechanism__imagenet489__arm_summary.csv,normalized_tensor_count_entropy,all blank / unavailable,dimensionless,Supplied normalized tensor-count entropy; not parameter-mass balance.
mechanism.imagenet489.arm_summary,mechanism__imagenet489__arm_summary.csv,r,all blank / unavailable,test accuracy percent; differences and SD/SE in percentage points,Supplied flat evidence field; exact quantity is specified by the dataset metric and scope.
mechanism.imagenet489.arm_summary,mechanism__imagenet489__arm_summary.csv,meta_stepsize,all blank / unavailable,test accuracy percent; differences and SD/SE in percentage points,Supplied flat evidence field; exact quantity is specified by the dataset metric and scope.
mechanism.imagenet489.arm_summary,mechanism__imagenet489__arm_summary.csv,meta_optimizer,all blank / unavailable,label,Verbatim source label or explicit export label; not a numeric measurement.
